idiom,decade,rank,token,prob_mean
penny-pinching,2000,13,pin,0.042108
penny-pinching,2000,14,a,0.040046
penny-pinching,2000,15,this,0.036341
penny-pinching,2000,16,finger,0.035058
penny-pinching,2000,17,hunger,0.034831
penny-pinching,2000,18,nerve,0.034135
penny-pinching,2000,19,that,0.033892
pound of flesh,1830,0,pound,0.501100
pound of flesh,1830,1,",",0.155107
pound of flesh,1830,2,right,0.103775
pound of flesh,1830,3,to,0.090125
pound of flesh,1830,4,heart,0.076610
pound of flesh,1830,5,field,0.069634
pound of flesh,1830,6,.,0.067850
pound of flesh,1830,7,supply,0.059268
pound of flesh,1830,8,foot,0.045310
pound of flesh,1830,9,price,0.038610
pound of flesh,1830,10,that,0.034722
pound of flesh,1830,11,piece,0.033803
pound of flesh,1830,12,bit,0.032860
pound of flesh,1830,13,taking,0.032504
pound of flesh,1830,14,privilege,0.031982
pound of flesh,1830,15,;,0.031355
pound of flesh,1830,16,pinch,0.030767
pound of flesh,1830,17,rib,0.028892
pound of flesh,1830,18,rights,0.028724
pound of flesh,1830,19,eating,0.026358
pound of flesh,1840,0,pound,0.788453
pound of flesh,1840,1,loss,0.748343
pound of flesh,1840,2,",",0.134936
pound of flesh,1840,3,law,0.091556
pound of flesh,1840,4,destruction,0.086208
pound of flesh,1840,5,i,0.071355
pound of flesh,1840,6,price,0.066307
pound of flesh,1840,7,them,0.064944
pound of flesh,1840,8,to,0.060741
pound of flesh,1840,9,power,0.060239
pound of flesh,1840,10,the,0.055620
pound of flesh,1840,11,it,0.046980
pound of flesh,1840,12,—,0.031817
pound of flesh,1840,13,in,0.029308
pound of flesh,1840,14,weight,0.027900
pound of flesh,1840,15,.,0.026757
pound of flesh,1840,16,burden,0.023826
pound of flesh,1840,17,amount,0.023347
pound of flesh,1840,18,of,0.022528
pound of flesh,1840,19,death,0.022392
pound of flesh,1850,0,pound,0.922006
pound of flesh,1850,1,the,0.106668
pound of flesh,1850,2,",",0.095913
pound of flesh,1850,3,would,0.068482
pound of flesh,1850,4,in,0.046324
pound of flesh,1850,5,a,0.040548
pound of flesh,1850,6,.,0.037933
pound of flesh,1850,7,to,0.036315
pound of flesh,1850,8,be,0.030642
pound of flesh,1850,9,were,0.025778
pound of flesh,1850,10,;,0.024829
pound of flesh,1850,11,of,0.023236
pound of flesh,1850,12,was,0.020192
pound of flesh,1850,13,pots,0.019011
pound of flesh,1850,14,that,0.018308
pound of flesh,1850,15,-,0.016954
pound of flesh,1850,16,and,0.016322
pound of flesh,1850,17,by,0.016002
pound of flesh,1850,18,neck,0.013731
pound of flesh,1850,19,estates,0.011060
pound of flesh,1860,0,removal,0.891921
pound of flesh,1860,1,pound,0.687682
pound of flesh,1860,2,ounce,0.117806
pound of flesh,1860,3,",",0.103232
pound of flesh,1860,4,.,0.080588
pound of flesh,1860,5,the,0.041293
pound of flesh,1860,6,;,0.033202
pound of flesh,1860,7,to,0.030951
pound of flesh,1860,8,of,0.023872
pound of flesh,1860,9,heart,0.022320
pound of flesh,1860,10,drop,0.021839
pound of flesh,1860,11,it,0.020461
pound of flesh,1860,12,and,0.018191
pound of flesh,1860,13,bit,0.018084
pound of flesh,1860,14,a,0.018055
pound of flesh,1860,15,grain,0.017503
pound of flesh,1860,16,:,0.017097
pound of flesh,1860,17,in,0.017064
pound of flesh,1860,18,government,0.016705
pound of flesh,1860,19,that,0.016598
pound of flesh,1870,0,pound,0.755257
pound of flesh,1870,1,the,0.088272
pound of flesh,1870,2,",",0.087050
pound of flesh,1870,3,price,0.072446
pound of flesh,1870,4,eating,0.070284
pound of flesh,1870,5,to,0.064518
pound of flesh,1870,6,a,0.041279
pound of flesh,1870,7,sale,0.038066
pound of flesh,1870,8,law,0.035353
pound of flesh,1870,9,it,0.028332
pound of flesh,1870,10,not,0.022411
pound of flesh,1870,11,isle,0.022028
pound of flesh,1870,12,merchant,0.021377
pound of flesh,1870,13,as,0.021350
pound of flesh,1870,14,that,0.020734
pound of flesh,1870,15,this,0.020419
pound of flesh,1870,16,they,0.016791
pound of flesh,1870,17,in,0.016365
pound of flesh,1870,18,article,0.014786
pound of flesh,1870,19,and,0.014654
pound of flesh,1880,0,pound,0.803542
pound of flesh,1880,1,shilling,0.254609
pound of flesh,1880,2,right,0.141305
pound of flesh,1880,3,amount,0.117625
pound of flesh,1880,4,laws,0.113035
pound of flesh,1880,5,rights,0.108293
pound of flesh,1880,6,one,0.103435
pound of flesh,1880,7,question,0.093376
pound of flesh,1880,8,",",0.087962
pound of flesh,1880,9,part,0.084327
pound of flesh,1880,10,been,0.074016
pound of flesh,1880,11,percentage,0.069255
pound of flesh,1880,12,i,0.061519
pound of flesh,1880,13,.,0.057196
pound of flesh,1880,14,the,0.048654
pound of flesh,1880,15,proportion,0.048025
pound of flesh,1880,16,tithe,0.046400
pound of flesh,1880,17,option,0.045226
pound of flesh,1880,18,rent,0.043153
pound of flesh,1880,19,to,0.041622
pound of flesh,1890,0,pound,0.925667
pound of flesh,1890,1,kind,0.199406
pound of flesh,1890,2,arrears,0.192872
pound of flesh,1890,3,sort,0.165170
pound of flesh,1890,4,",",0.125126
pound of flesh,1890,5,amount,0.124865
pound of flesh,1890,6,sum,0.120517
pound of flesh,1890,7,payment,0.075286
pound of flesh,1890,8,in,0.067260
pound of flesh,1890,9,rent,0.064090
pound of flesh,1890,10,the,0.062068
pound of flesh,1890,11,.,0.059147
pound of flesh,1890,12,rate,0.051705
pound of flesh,1890,13,rates,0.047047
pound of flesh,1890,14,to,0.041881
pound of flesh,1890,15,rents,0.034103
pound of flesh,1890,16,of,0.028525
pound of flesh,1890,17,for,0.025471
pound of flesh,1890,18,?,0.021717
pound of flesh,1890,19,and,0.020913
pound of flesh,1900,0,pound,0.640875
pound of flesh,1900,1,##isation,0.195912
pound of flesh,1900,2,share,0.131621
pound of flesh,1900,3,policy,0.116719
pound of flesh,1900,4,recognition,0.112410
pound of flesh,1900,5,the,0.107841
pound of flesh,1900,6,eating,0.087060
pound of flesh,1900,7,drop,0.083054
pound of flesh,1900,8,article,0.074602
pound of flesh,1900,9,",",0.069886
pound of flesh,1900,10,marking,0.067755
pound of flesh,1900,11,years,0.045675
pound of flesh,1900,12,question,0.044503
pound of flesh,1900,13,bones,0.042470
pound of flesh,1900,14,rights,0.041192
pound of flesh,1900,15,be,0.039948
pound of flesh,1900,16,arrears,0.038984
pound of flesh,1900,17,##ization,0.038446
pound of flesh,1900,18,abolition,0.030507
pound of flesh,1900,19,it,0.030471
pound of flesh,1910,0,pound,0.584003
pound of flesh,1910,1,guns,0.253569
pound of flesh,1910,2,right,0.125225
pound of flesh,1910,3,",",0.118299
pound of flesh,1910,4,rights,0.111616
pound of flesh,1910,5,bit,0.095123
pound of flesh,1910,6,pounds,0.090802
pound of flesh,1910,7,to,0.066281
pound of flesh,1910,8,consent,0.064605
pound of flesh,1910,9,i,0.051898
pound of flesh,1910,10,control,0.049640
pound of flesh,1910,11,the,0.049337
pound of flesh,1910,12,quota,0.044149
pound of flesh,1910,13,lease,0.041311
pound of flesh,1910,14,tender,0.039932
pound of flesh,1910,15,in,0.037385
pound of flesh,1910,16,article,0.035453
pound of flesh,1910,17,a,0.035423
pound of flesh,1910,18,power,0.034896
pound of flesh,1910,19,share,0.032838
pound of flesh,1920,0,pound,0.860314
pound of flesh,1920,1,",",0.100770
pound of flesh,1920,2,share,0.068652
pound of flesh,1920,3,.,0.056304
pound of flesh,1920,4,a,0.051654
pound of flesh,1920,5,quota,0.051266
pound of flesh,1920,6,to,0.041941
pound of flesh,1920,7,arm,0.039283
pound of flesh,1920,8,body,0.038388
pound of flesh,1920,9,the,0.037363
pound of flesh,1920,10,proportion,0.037183
pound of flesh,1920,11,in,0.031170
pound of flesh,1920,12,length,0.030348
pound of flesh,1920,13,you,0.029948
pound of flesh,1920,14,of,0.027876
pound of flesh,1920,15,this,0.027611
pound of flesh,1920,16,that,0.027182
pound of flesh,1920,17,it,0.022096
pound of flesh,1920,18,—,0.021787
pound of flesh,1920,19,balance,0.020380
pound of flesh,1930,0,pound,0.751911
pound of flesh,1930,1,exchange,0.385452
pound of flesh,1930,2,currency,0.373027
pound of flesh,1930,3,rules,0.303619
pound of flesh,1930,4,shilling,0.244500
pound of flesh,1930,5,rule,0.136384
pound of flesh,1930,6,law,0.112536
pound of flesh,1930,7,reduction,0.110668
pound of flesh,1930,8,rise,0.092073
pound of flesh,1930,9,to,0.084611
pound of flesh,1930,10,",",0.078411
pound of flesh,1930,11,share,0.072416
pound of flesh,1930,12,maximum,0.063079
pound of flesh,1930,13,penny,0.060437
pound of flesh,1930,14,debt,0.055618
pound of flesh,1930,15,loss,0.054391
pound of flesh,1930,16,eating,0.051133
pound of flesh,1930,17,fall,0.050897
pound of flesh,1930,18,the,0.042671
pound of flesh,1930,19,price,0.039810
pound of flesh,1940,0,pound,0.783827
pound of flesh,1940,1,amount,0.149523
pound of flesh,1940,2,share,0.143559
pound of flesh,1940,3,",",0.085796
pound of flesh,1940,4,i,0.055629
pound of flesh,1940,5,wall,0.037790
pound of flesh,1940,6,of,0.033844
pound of flesh,1940,7,.,0.033511
pound of flesh,1940,8,to,0.030440
pound of flesh,1940,9,is,0.029118
pound of flesh,1940,10,grains,0.028867
pound of flesh,1940,11,are,0.027478
pound of flesh,1940,12,have,0.025366
pound of flesh,1940,13,ration,0.025244
pound of flesh,1940,14,sum,0.023755
pound of flesh,1940,15,right,0.023278
pound of flesh,1940,16,proportion,0.022213
pound of flesh,1940,17,measure,0.021702
pound of flesh,1940,18,the,0.019800
pound of flesh,1940,19,chance,0.018363
pound of flesh,1950,0,pound,0.807605
pound of flesh,1950,1,charges,0.497471
pound of flesh,1950,2,chance,0.372806
pound of flesh,1950,3,money,0.250492
pound of flesh,1950,4,fees,0.168908
pound of flesh,1950,5,law,0.120048
pound of flesh,1950,6,share,0.120032
pound of flesh,1950,7,"""",0.071736
pound of flesh,1950,8,",",0.071266
pound of flesh,1950,9,pay,0.070727
pound of flesh,1950,10,not,0.063259
pound of flesh,1950,11,expenses,0.058065
pound of flesh,1950,12,pounds,0.056955
pound of flesh,1950,13,act,0.056554
pound of flesh,1950,14,.,0.054565
pound of flesh,1950,15,the,0.048832
pound of flesh,1950,16,state,0.047012
pound of flesh,1950,17,sort,0.040709
pound of flesh,1950,18,duties,0.040586
pound of flesh,1950,19,tax,0.040577
pound of flesh,1960,0,pound,0.866481
pound of flesh,1960,1,sterling,0.627586
pound of flesh,1960,2,farthing,0.348500
pound of flesh,1960,3,amount,0.227717
pound of flesh,1960,4,pith,0.203647
pound of flesh,1960,5,",",0.151830
pound of flesh,1960,6,weakness,0.147384
pound of flesh,1960,7,line,0.128105
pound of flesh,1960,8,drop,0.111054
pound of flesh,1960,9,fallacy,0.090293
pound of flesh,1960,10,limit,0.066913
pound of flesh,1960,11,proportion,0.063768
pound of flesh,1960,12,absurdity,0.062316
pound of flesh,1960,13,share,0.049118
pound of flesh,1960,14,the,0.046048
pound of flesh,1960,15,to,0.034615
pound of flesh,1960,16,revenue,0.031159
pound of flesh,1960,17,in,0.031110
pound of flesh,1960,18,is,0.031037
pound of flesh,1960,19,.,0.030969
pound of flesh,1970,0,pound,0.778157
pound of flesh,1970,1,quality,0.511620
pound of flesh,1970,2,farthing,0.217834
pound of flesh,1970,3,jot,0.189717
pound of flesh,1970,4,powers,0.166301
pound of flesh,1970,5,qualities,0.127722
pound of flesh,1970,6,sum,0.124327
pound of flesh,1970,7,power,0.096440
pound of flesh,1970,8,amount,0.088810
pound of flesh,1970,9,want,0.081877
pound of flesh,1970,10,value,0.066389
pound of flesh,1970,11,",",0.062304
pound of flesh,1970,12,blood,0.061719
pound of flesh,1970,13,of,0.054038
pound of flesh,1970,14,in,0.054019
pound of flesh,1970,15,share,0.051734
pound of flesh,1970,16,to,0.045806
pound of flesh,1970,17,drop,0.045213
pound of flesh,1970,18,shilling,0.044490
pound of flesh,1970,19,.,0.042899
pound of flesh,1980,0,pound,0.826365
pound of flesh,1980,1,right,0.362537
pound of flesh,1980,2,benefit,0.236050
pound of flesh,1980,3,value,0.154670
pound of flesh,1980,4,##pence,0.139733
pound of flesh,1980,5,school,0.137409
pound of flesh,1980,6,shillings,0.085347
pound of flesh,1980,7,",",0.085014
pound of flesh,1980,8,rights,0.072302
pound of flesh,1980,9,amount,0.071865
pound of flesh,1980,10,education,0.069864
pound of flesh,1980,11,the,0.049918
pound of flesh,1980,12,local,0.049809
pound of flesh,1980,13,in,0.042284
pound of flesh,1980,14,guineas,0.038555
pound of flesh,1980,15,powers,0.033464
pound of flesh,1980,16,"""",0.033115
pound of flesh,1980,17,.,0.030668
pound of flesh,1980,18,annual,0.030367
pound of flesh,1980,19,mode,0.029941
pound of flesh,1990,0,pound,0.867727
pound of flesh,1990,1,amount,0.034483
pound of flesh,1990,2,kind,0.028179
pound of flesh,1990,3,lust,0.028119
pound of flesh,1990,4,sort,0.024689
pound of flesh,1990,5,share,0.020644
pound of flesh,1990,6,law,0.017481
pound of flesh,1990,7,clod,0.015985
pound of flesh,1990,8,quantity,0.015504
pound of flesh,1990,9,source,0.014705
pound of flesh,1990,10,supply,0.013402
pound of flesh,1990,11,nose,0.010958
pound of flesh,1990,12,crop,0.010764
pound of flesh,1990,13,heart,0.010672
pound of flesh,1990,14,harvest,0.010322
pound of flesh,1990,15,stock,0.010164
pound of flesh,1990,16,proportion,0.009943
pound of flesh,1990,17,courage,0.009681
pound of flesh,1990,18,spite,0.009550
pound of flesh,1990,19,wall,0.009467
pound of flesh,2000,0,pound,0.834867
pound of flesh,2000,1,drop,0.171253
pound of flesh,2000,2,amount,0.141665
pound of flesh,2000,3,class,0.107497
pound of flesh,2000,4,proportion,0.090847
pound of flesh,2000,5,share,0.086874
pound of flesh,2000,6,source,0.080053
pound of flesh,2000,7,",",0.075794
pound of flesh,2000,8,the,0.057805
pound of flesh,2000,9,to,0.054118
pound of flesh,2000,10,set,0.053833
pound of flesh,2000,11,quota,0.037438
pound of flesh,2000,12,variety,0.034584
pound of flesh,2000,13,money,0.033420
pound of flesh,2000,14,ounce,0.030275
pound of flesh,2000,15,in,0.029971
pound of flesh,2000,16,value,0.029773
pound of flesh,2000,17,trial,0.026802
pound of flesh,2000,18,and,0.026061
pound of flesh,2000,19,species,0.023896
ten a penny,1940,0,clock,0.120992
ten a penny,1940,1,straw,0.116328
ten a penny,1940,2,week,0.085697
ten a penny,1940,3,day,0.055353
ten a penny,1940,4,head,0.052403
ten a penny,1940,5,year,0.039882
ten a penny,1940,6,rule,0.031072
ten a penny,1940,7,##kin,0.030723
ten a penny,1940,8,pledge,0.024493
ten a penny,1940,9,blank,0.024492
ten a penny,1940,10,mile,0.020497
ten a penny,1940,11,ton,0.019452
ten a penny,1940,12,mockery,0.018553
ten a penny,1940,13,penny,0.017541
ten a penny,1940,14,trifle,0.015810
ten a penny,1940,15,duty,0.015742
ten a penny,1940,16,dozen,0.015478
ten a penny,1940,17,cow,0.014793
ten a penny,1940,18,boy,0.014711
ten a penny,1940,19,piece,0.013720
ten a penny,1950,0,week,0.173280
ten a penny,1950,1,dozen,0.168685
ten a penny,1950,2,head,0.065786
ten a penny,1950,3,piece,0.060156
ten a penny,1950,4,hundred,0.049344
ten a penny,1950,5,day,0.042888
ten a penny,1950,6,thousand,0.036794
ten a penny,1950,7,month,0.025672
ten a penny,1950,8,pair,0.021640
ten a penny,1950,9,score,0.016025
ten a penny,1950,10,yard,0.015264
ten a penny,1950,11,man,0.014996
ten a penny,1950,12,few,0.013511
ten a penny,1950,13,ton,0.011851
ten a penny,1950,14,clock,0.010491
ten a penny,1950,15,year,0.009845
ten a penny,1950,16,trade,0.008919
ten a penny,1950,17,place,0.008446
ten a penny,1950,18,hand,0.008150
ten a penny,1950,19,par,0.006692
ten a penny,1960,0,dozen,0.207249
ten a penny,1960,1,year,0.078478
ten a penny,1960,2,piece,0.041676
ten a penny,1960,3,clock,0.036296
ten a penny,1960,4,pair,0.035050
ten a penny,1960,5,handful,0.028739
ten a penny,1960,6,number,0.028494
ten a penny,1960,7,score,0.021876
ten a penny,1960,8,day,0.020680
ten a penny,1960,9,row,0.018447
ten a penny,1960,10,crown,0.016764
ten a penny,1960,11,head,0.016413
ten a penny,1960,12,bed,0.016214
ten a penny,1960,13,rule,0.015067
ten a penny,1960,14,hundred,0.014531
ten a penny,1960,15,one,0.012079
ten a penny,1960,16,week,0.009623
ten a penny,1960,17,couple,0.009617
ten a penny,1960,18,majority,0.008507
ten a penny,1960,19,heap,0.008394
ten a penny,1970,0,dozen,0.300139
ten a penny,1970,1,pound,0.171730
ten a penny,1970,2,crown,0.077964
ten a penny,1970,3,penny,0.070382
ten a penny,1970,4,week,0.034372
ten a penny,1970,5,year,0.033035
ten a penny,1970,6,head,0.032016
ten a penny,1970,7,piece,0.031698
ten a penny,1970,8,pair,0.018540
ten a penny,1970,9,pipe,0.015824
ten a penny,1970,10,shilling,0.015373
ten a penny,1970,11,gallon,0.013818
ten a penny,1970,12,pint,0.012893
ten a penny,1970,13,ton,0.012881
ten a penny,1970,14,bottle,0.010928
ten a penny,1970,15,farthing,0.009161
ten a penny,1970,16,sovereign,0.009097
ten a penny,1970,17,barrel,0.008970
ten a penny,1970,18,guinea,0.008805
ten a penny,1970,19,each,0.006436
ten a penny,1980,0,foot,0.149418
ten a penny,1980,1,ring,0.028089
ten a penny,1980,2,number,0.026583
ten a penny,1980,3,place,0.020940
ten a penny,1980,4,practice,0.018089
ten a penny,1980,5,public,0.016989
ten a penny,1980,6,port,0.016454
ten a penny,1980,7,little,0.015767
ten a penny,1980,8,sale,0.014365
ten a penny,1980,9,few,0.013937
ten a penny,1980,10,week,0.013672
ten a penny,1980,11,circulation,0.013426
ten a penny,1980,12,large,0.013143
ten a penny,1980,13,time,0.012293
ten a penny,1980,14,hand,0.011739
ten a penny,1980,15,paper,0.011217
ten a penny,1980,16,table,0.009984
ten a penny,1980,17,common,0.009336
ten a penny,1980,18,stop,0.009311
ten a penny,1980,19,readiness,0.007191
ten a penny,1990,0,penny,0.606033
ten a penny,1990,1,dozen,0.118212
ten a penny,1990,2,minute,0.065768
ten a penny,1990,3,class,0.059303
ten a penny,1990,4,rule,0.054834
ten a penny,1990,5,week,0.052960
ten a penny,1990,6,pound,0.050833
